country,iso_code,date,total_vaccinations,people_vaccinated,daily_vaccinations,daily_vaccinations_per_million,vaccines
Spain,ESP,1/9/21,,,47569,1017,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/10/21,,,46759,1000,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/11/21,406091,406091,46180,988,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/12/21,488122,488122,49826,1066,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/13/21,581638,581638,58330,1248,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/14/21,676186,676186,66980,1433,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/15/21,768950,768950,70139,1500,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/16/21,,,70181,1501,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/17/21,,,70223,1502,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/18/21,897942,895627,70264,1503,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/19/21,966097,956756,68282,1460,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/20/21,1025937,1010295,63471,1358,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/21/21,1103301,1054245,61016,1305,"Moderna, Pfizer/BioNTech"
Spain,ESP,1/22/21,1165825,1097369,56696,1213,"Moderna, Pfizer/BioNTech"
Sweden,SWE,12/27/20,4115,4115,,,Pfizer/BioNTech
Sweden,SWE,12/28/20,,,3859,382,Pfizer/BioNTech
Sweden,SWE,12/29/20,,,3859,382,Pfizer/BioNTech
Sweden,SWE,12/30/20,,,3859,382,Pfizer/BioNTech
Sweden,SWE,12/31/20,,,3859,382,Pfizer/BioNTech
Sweden,SWE,1/1/21,,,3859,382,Pfizer/BioNTech
Sweden,SWE,1/2/21,,,3859,382,Pfizer/BioNTech
Sweden,SWE,1/3/21,31129,31129,3859,382,Pfizer/BioNTech
Sweden,SWE,1/4/21,,,4294,425,Pfizer/BioNTech
Sweden,SWE,1/5/21,,,4729,468,Pfizer/BioNTech
Sweden,SWE,1/6/21,,,5165,511,Pfizer/BioNTech
Sweden,SWE,1/7/21,,,5600,554,Pfizer/BioNTech
Sweden,SWE,1/8/21,,,6035,598,Pfizer/BioNTech
Sweden,SWE,1/9/21,,,6470,641,Pfizer/BioNTech
Sweden,SWE,1/10/21,79466,79466,6905,684,Pfizer/BioNTech
Sweden,SWE,1/11/21,,,7292,722,Pfizer/BioNTech
Sweden,SWE,1/12/21,,,7680,760,Pfizer/BioNTech
Sweden,SWE,1/13/21,,,8067,799,Pfizer/BioNTech
Sweden,SWE,1/14/21,,,8454,837,Pfizer/BioNTech
Sweden,SWE,1/15/21,,,8841,875,Pfizer/BioNTech
Sweden,SWE,1/16/21,,,9228,914,Pfizer/BioNTech
Sweden,SWE,1/17/21,146775,146775,9616,952,Pfizer/BioNTech
Switzerland,CHE,12/23/20,0,0,,,Pfizer/BioNTech
Switzerland,CHE,12/24/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/25/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/26/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/27/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/28/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/29/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/30/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,12/31/20,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/1/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/2/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/3/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/4/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/5/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/6/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/7/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/8/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/9/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/10/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/11/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/12/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/13/21,,,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/14/21,66000,66000,3000,347,Pfizer/BioNTech
Switzerland,CHE,1/15/21,,,3829,442,Pfizer/BioNTech
Switzerland,CHE,1/16/21,,,4657,538,Pfizer/BioNTech
Switzerland,CHE,1/17/21,,,5486,634,Pfizer/BioNTech
Switzerland,CHE,1/18/21,,,6314,730,Pfizer/BioNTech
Switzerland,CHE,1/19/21,110000,110000,7143,825,Pfizer/BioNTech
Switzerland,CHE,1/20/21,,,10984,1269,Pfizer/BioNTech
Switzerland,CHE,1/21/21,169783,169783,14826,1713,Pfizer/BioNTech
Turkey,TUR,1/13/21,0,0,,,Sinovac
Turkey,TUR,1/14/21,279452,279452,279452,3313,Sinovac
Turkey,TUR,1/15/21,616652,616652,308326,3656,Sinovac
Turkey,TUR,1/16/21,676903,676903,225634,2675,Sinovac
Turkey,TUR,1/17/21,706451,706451,176613,2094,Sinovac
Turkey,TUR,1/18/21,832412,832412,166482,1974,Sinovac
Turkey,TUR,1/19/21,950635,950635,158439,1879,Sinovac
Turkey,TUR,1/20/21,1052493,1052493,150356,1783,Sinovac
Turkey,TUR,1/21/21,1120258,1120258,120115,1424,Sinovac
Turkey,TUR,1/22/21,1202212,1202212,83651,992,Sinovac
Turkey,TUR,1/23/21,1226883,1226883,78569,932,Sinovac
Turkey,TUR,1/24/21,1244653,1244653,76886,912,Sinovac
United Arab Emirates,ARE,1/5/21,826301,,,,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/6/21,,,30698,3104,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/7/21,887697,,30698,3104,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/8/21,941556,,38418,3884,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/9/21,1020349,,48512,4905,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/10/21,1086568,836568,52053,5263,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/11/21,1167251,917251,56825,5745,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/12/21,1275652,1025652,64193,6490,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/13/21,1394580,1144580,76797,7765,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/14/21,1527833,1277833,91448,9246,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/15/21,1665987,1415987,103490,10464,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/16/21,1797926,1547926,111082,11231,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/17/21,1882778,1632778,113744,11500,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/18/21,1971521,1721521,114896,11617,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/19/21,2065367,1815367,112816,11407,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/20/21,2161150,1911150,109510,11072,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/21/21,2246069,1996069,102605,10374,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/22/21,2339078,2089078,96156,9722,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/23/21,2426798,2176798,89839,9083,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,ARE,1/24/21,2487789,2237789,86430,8739,"Pfizer/BioNTech, Sinopharm"
United Kingdom,GBR,12/20/20,667287,667287,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/21/20,,,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/22/20,,,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/23/20,,,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/24/20,,,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/25/20,,,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/26/20,,,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/27/20,992246,992246,46423,684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/28/20,,,47738,703,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/29/20,,,49053,723,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/30/20,,,50369,742,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,12/31/20,,,51684,761,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/1/21,,,52999,781,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/2/21,,,54315,800,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/3/21,1381656,1360036,55630,819,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/4/21,,,74138,1092,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/5/21,,,92647,1365,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/6/21,,,111155,1637,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/7/21,,,129663,1910,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/8/21,,,148171,2183,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/9/21,,,166680,2455,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/10/21,2677971,2286572,185188,2728,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/11/21,2843815,2431648,182424,2687,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/12/21,3067541,2639309,187930,2768,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/13/21,3356229,2918252,202716,2986,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/14/21,3678180,3234946,222253,3274,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/15/21,4006440,3559179,242692,3575,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/16/21,4286830,3837094,256292,3775,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/17/21,4514802,4062501,262404,3865,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/18/21,4723443,4266577,268518,3955,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/19/21,5070365,4609740,286118,4215,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/20/21,5437284,4973248,297294,4379,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/21/21,5849899,5383103,310246,4570,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/22/21,6329968,5861351,331933,4890,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,GBR,1/23/21,6822981,6353321,362307,5337,"Oxford/AstraZeneca, Pfizer/BioNTech"
United States,USA,12/20/20,556208,556208,,,"Moderna, Pfizer/BioNTech"
United States,USA,12/21/20,614117,614117,57909,175,"Moderna, Pfizer/BioNTech"
United States,USA,12/22/20,,,127432,385,"Moderna, Pfizer/BioNTech"
United States,USA,12/23/20,1008025,1008025,150606,455,"Moderna, Pfizer/BioNTech"
United States,USA,12/24/20,,,191001,577,"Moderna, Pfizer/BioNTech"
United States,USA,12/25/20,,,215238,650,"Moderna, Pfizer/BioNTech"
United States,USA,12/26/20,1944585,1944585,231396,699,"Moderna, Pfizer/BioNTech"
United States,USA,12/27/20,,,211379,639,"Moderna, Pfizer/BioNTech"
United States,USA,12/28/20,2127143,2127143,216147,653,"Moderna, Pfizer/BioNTech"
United States,USA,12/29/20,,,235685,712,"Moderna, Pfizer/BioNTech"
United States,USA,12/30/20,2794588,2794588,255223,771,"Moderna, Pfizer/BioNTech"
United States,USA,12/31/20,,,278776,842,"Moderna, Pfizer/BioNTech"
United States,USA,1/1/21,,,302329,913,"Moderna, Pfizer/BioNTech"
United States,USA,1/2/21,4225756,4225756,325882,985,"Moderna, Pfizer/BioNTech"
United States,USA,1/3/21,,,336949,1018,"Moderna, Pfizer/BioNTech"
United States,USA,1/4/21,4563260,4563260,348017,1051,"Moderna, Pfizer/BioNTech"
United States,USA,1/5/21,4836469,4836469,339372,1025,"Moderna, Pfizer/BioNTech"
United States,USA,1/6/21,5306797,5306797,358887,1084,"Moderna, Pfizer/BioNTech"
United States,USA,1/7/21,5919418,5919418,378253,1143,"Moderna, Pfizer/BioNTech"
United States,USA,1/8/21,6688231,6688231,419933,1269,"Moderna, Pfizer/BioNTech"
United States,USA,1/9/21,,,461263,1394,"Moderna, Pfizer/BioNTech"
United States,USA,1/10/21,,,546636,1651,"Moderna, Pfizer/BioNTech"
United States,USA,1/11/21,8987322,8987322,632009,1909,"Moderna, Pfizer/BioNTech"
United States,USA,1/12/21,9327138,9327138,641524,1938,"Moderna, Pfizer/BioNTech"
United States,USA,1/13/21,10278462,,710238,2146,"Moderna, Pfizer/BioNTech"
United States,USA,1/14/21,11148991,9690757,747082,2257,"Moderna, Pfizer/BioNTech"
United States,USA,1/15/21,12279180,10595866,798707,2413,"Moderna, Pfizer/BioNTech"
United States,USA,1/16/21,,,811670,2452,"Moderna, Pfizer/BioNTech"
United States,USA,1/17/21,,,824632,2491,"Moderna, Pfizer/BioNTech"
United States,USA,1/18/21,,,837595,2530,"Moderna, Pfizer/BioNTech"
United States,USA,1/19/21,15707588,13595803,911493,2754,"Moderna, Pfizer/BioNTech"
United States,USA,1/20/21,16525281,14270441,892403,2696,"Moderna, Pfizer/BioNTech"
United States,USA,1/21/21,17546374,15053257,913912,2761,"Moderna, Pfizer/BioNTech"
United States,USA,1/22/21,19107959,16243093,975540,2947,"Moderna, Pfizer/BioNTech"
United States,USA,1/23/21,20537990,17390345,1057387,3194,"Moderna, Pfizer/BioNTech"
Wales,,12/13/20,8181,8181,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/14/20,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/15/20,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/16/20,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/17/20,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/18/20,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/19/20,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/20/20,23567,23567,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/21/20,,,2136,677,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/22/20,,,2074,658,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/23/20,,,2012,638,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/24/20,,,1950,618,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/25/20,,,1887,599,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/26/20,,,1825,579,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/27/20,35910,35910,1763,559,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/28/20,,,1796,570,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/29/20,,,1830,580,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/30/20,,,1863,591,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,12/31/20,,,1896,601,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/1/21,,,1929,612,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/2/21,,,1962,622,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/3/21,49876,49851,1995,633,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/4/21,,,2450,777,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/5/21,,,2904,921,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/6/21,,,3359,1065,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/7/21,,,3814,1210,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/8/21,,,4268,1354,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/9/21,,,4723,1498,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/10/21,86118,86039,5177,1642,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/11/21,91336,91239,5183,1644,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/12/21,101479,101371,5893,1869,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/13/21,113094,112973,6812,2161,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/14/21,126504,126375,7988,2534,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/15/21,,,8460,2683,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/16/21,,,8931,2833,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/17/21,151938,151737,9403,2982,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/18/21,162197,161932,10123,3211,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/19/21,176186,175816,10672,3385,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/20/21,190831,190435,11105,3522,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/21/21,212732,212317,12318,3907,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/22/21,241016,240547,15148,4804,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,,1/23/21,265054,264538,17371,5510,"Oxford/AstraZeneca, Pfizer/BioNTech"
