country,iso_code,date,total_vaccinations,people_vaccinated,daily_vaccinations,daily_vaccinations_per_million,vaccines,Lat,Long_
United Kingdom,GBR,1/7/2021,,,129663,1910,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/8/2021,,,148171,2183,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/9/2021,,,166680,2455,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/10/2021,2677971,2286572,185188,2728,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/11/2021,2843815,2431648,182424,2687,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/12/2021,3067541,2639309,187930,2768,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/13/2021,3356229,2918252,202716,2986,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/14/2021,3678180,3234946,222253,3274,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/15/2021,4006440,3559179,242692,3575,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/16/2021,4286830,3837094,256292,3775,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/17/2021,4514802,4062501,262404,3865,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/18/2021,4723443,4266577,268518,3955,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/19/2021,5070365,4609740,286118,4215,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/20/2021,5437284,4973248,297294,4379,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/21/2021,5849899,5383103,310246,4570,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/22/2021,6329968,5861351,331933,4890,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United Kingdom,GBR,1/23/2021,6822981,6353321,362307,5337,"Oxford/AstraZeneca, Pfizer/BioNTech",52,-2
United States,USA,12/20/2020,556208,556208,,,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/21/2020,614117,614117,57909,175,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/22/2020,,,127432,385,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/23/2020,1008025,1008025,150606,455,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/24/2020,,,191001,577,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/25/2020,,,215238,650,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/26/2020,1944585,1944585,231396,699,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/27/2020,,,211379,639,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/28/2020,2127143,2127143,216147,653,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/29/2020,,,235685,712,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/30/2020,2794588,2794588,255223,771,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,12/31/2020,,,278776,842,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/1/2021,,,302329,913,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/2/2021,4225756,4225756,325882,985,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/3/2021,,,336949,1018,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/4/2021,4563260,4563260,348017,1051,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/5/2021,4836469,4836469,339372,1025,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/6/2021,5306797,5306797,358887,1084,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/7/2021,5919418,5919418,378253,1143,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/8/2021,6688231,6688231,419933,1269,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/9/2021,,,461263,1394,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/10/2021,,,546636,1651,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/11/2021,8987322,8987322,632009,1909,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/12/2021,9327138,9327138,641524,1938,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/13/2021,10278462,,710238,2146,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/14/2021,11148991,9690757,747082,2257,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/15/2021,12279180,10595866,798707,2413,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/16/2021,,,811670,2452,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/17/2021,,,824632,2491,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/18/2021,,,837595,2530,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/19/2021,15707588,13595803,911493,2754,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/20/2021,16525281,14270441,892403,2696,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/21/2021,17546374,15053257,913912,2761,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/22/2021,19107959,16243093,975540,2947,"Moderna, Pfizer/BioNTech",38,-97
United States,USA,1/23/2021,20537990,17390345,1057387,3194,"Moderna, Pfizer/BioNTech",38,-97
Wales,,12/13/2020,8181,8181,,,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/14/2020,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/15/2020,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/16/2020,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/17/2020,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/18/2020,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/19/2020,,,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/20/2020,23567,23567,2198,697,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/21/2020,,,2136,677,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/22/2020,,,2074,658,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/23/2020,,,2012,638,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/24/2020,,,1950,618,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/25/2020,,,1887,599,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/26/2020,,,1825,579,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/27/2020,35910,35910,1763,559,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/28/2020,,,1796,570,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/29/2020,,,1830,580,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/30/2020,,,1863,591,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,12/31/2020,,,1896,601,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/1/2021,,,1929,612,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/2/2021,,,1962,622,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/3/2021,49876,49851,1995,633,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/4/2021,,,2450,777,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/5/2021,,,2904,921,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/6/2021,,,3359,1065,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/7/2021,,,3814,1210,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/8/2021,,,4268,1354,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/9/2021,,,4723,1498,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/10/2021,86118,86039,5177,1642,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/11/2021,91336,91239,5183,1644,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/12/2021,101479,101371,5893,1869,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/13/2021,113094,112973,6812,2161,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/14/2021,126504,126375,7988,2534,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/15/2021,,,8460,2683,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/16/2021,,,8931,2833,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/17/2021,151938,151737,9403,2982,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/18/2021,162197,161932,10123,3211,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/19/2021,176186,175816,10672,3385,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/20/2021,190831,190435,11105,3522,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/21/2021,212732,212317,12318,3907,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/22/2021,241016,240547,15148,4804,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
Wales,,1/23/2021,265054,264538,17371,5510,"Oxford/AstraZeneca, Pfizer/BioNTech",52,3.78
